;adjacent_bz_key;adjacent_systems_label;bz_key;country_key;direction_key;indicator;period_from;period_to;region_key;value
820;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-65037784.0
821;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-64733784.0
822;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-64616752.0
823;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-218002416.0
824;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-218002416.0
825;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-370018659.0
826;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-25968000.0
827;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-25968000.0
828;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;-26102450.0
829;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;855368928.0
830;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;855368928.0
831;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-26T06:00:00+01:00;2021-01-27T06:00:00+01:00;WE;855506436.0
832;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-38991998.0
833;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-381923398.3
834;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;61392623.0
835;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;67566506.0
836;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;131044308.92300001
837;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;1204755871.0
838;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;1204455871.0
839;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;1827039352.7
840;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;1740357075.0
841;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;1740357075.0
842;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;3686704389.1
843;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-1309040187.0
844;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-1309040187.0
845;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-2450429123.0
846;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-166407312.0
847;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-166407312.0
848;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-869972339.0
849;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-109684144.0
850;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-109684144.0
851;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-111811531.0
852;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-70648784.0
853;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-70648784.0
854;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-71872525.0
855;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-218940144.0
856;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-218940144.0
857;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-314644189.0
858;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-25968000.0
859;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-25968000.0
860;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;-26200460.0
861;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;855202896.0
862;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;855202896.0
863;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-27T06:00:00+01:00;2021-01-28T06:00:00+01:00;WE;855228201.0
864;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-40751317.0
865;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-367230562.8
866;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;59374221.0
867;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;63985064.0
868;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;126573476.026
869;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;1225554300.0
870;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;1225554300.0
871;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;1619255872.4
872;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;1775980460.0
873;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;1784459900.0
874;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;3843262448.6
875;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-1346978507.0
876;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-1346978507.0
877;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-2522929107.0
878;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-166407336.0
879;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-166407336.0
880;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-732054925.0
881;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-94079144.0
882;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-94079144.0
883;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-68115766.0
884;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-68174784.0
885;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-68174784.0
886;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-71366801.0
887;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-231391416.0
888;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-231391416.0
889;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-467790743.0
890;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-25968000.0
891;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-25968000.0
892;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;-26131880.0
893;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;855261720.0
894;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;855261720.0
895;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-28T06:00:00+01:00;2021-01-29T06:00:00+01:00;WE;855212029.0
896;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-40098963.0
897;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-330988301.3
898;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;60050104.0
899;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;66016659.0
900;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;129068149.758
901;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;1163940184.0
902;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;1163940184.0
903;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;1492397782.7
904;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;1822681016.0
905;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;1833090138.0
906;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;3663095179.0
907;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-1375914059.0
908;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-1375914059.0
909;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-2508972335.0
910;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-166407312.0
911;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-166407312.0
912;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-797866260.0
913;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-79386168.0
914;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-79386168.0
915;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-48210797.0
916;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-62612784.0
917;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-62612784.0
918;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-67826205.0
919;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-212385576.0
920;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-212785576.0
921;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-414068548.0
922;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-25968000.0
923;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-25968000.0
924;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;-26163180.0
925;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;855281112.0
926;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;855281112.0
927;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-29T06:00:00+01:00;2021-01-30T06:00:00+01:00;WE;855288263.0
928;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-41349539.0
929;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-342266797.0
930;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;59848360.0
931;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;64546826.0
932;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;127679222.897
933;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;1115463737.0
934;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;1115463737.0
935;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;1233449570.92
936;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;1870132052.0
937;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;1878611492.0
938;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;3870552561.0
939;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-1380998267.0
940;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-1380998267.0
941;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-2550179964.0
942;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-174423552.0
943;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-172823552.0
944;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-810213886.0
945;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-74094144.0
946;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-74094144.0
947;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-74131341.0
948;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-73157784.0
949;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-73157784.0
950;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-78341211.0
951;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-180849929.0
952;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-186170121.0
953;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-354015917.0
954;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-25968000.0
955;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-25968000.0
956;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;-26152060.0
957;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;855290832.0
958;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;855290832.0
959;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-30T06:00:00+01:00;2021-01-31T06:00:00+01:00;WE;855208389.0
960;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-40074775.0
961;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-336880487.7
962;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;58317944.0
963;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;64548434.0
964;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;126156360.58399999
965;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;1199182145.0
966;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;1199272145.0
967;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;1499060698.6
968;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;1827785085.0
969;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;1836264525.0
970;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;3913266941.7
971;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-1283600873.0
972;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-1283600873.0
973;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-2407826094.0
974;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-166407192.0
975;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-166407192.0
976;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-805241276.0
977;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-74094144.0
978;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-74094144.0
979;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-36269565.0
980;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-71964784.0
981;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-71964784.0
982;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-77173816.0
983;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-186315258.0
