;period_from;period_to;region_key;country_key;adjacent_bz_key;adjacent_systems_key;adjacent_systems_label;indicator;direction_key;note;value
50;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Physical Flow;entry;;0.0
51;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Physical Flow;exit;;0.0
0;2021-01-01T05:00:00+01:00;2021-01-02T05:00:00+01:00;NE;FI;-----------;Transmission;Russia;Physical Flow;entry;Gazprom;60200388.0
1;2021-01-01T05:00:00+01:00;2021-01-02T05:00:00+01:00;NE;FI;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Physical Flow;entry;;31891111.0
2;2021-01-01T05:00:00+01:00;2021-01-02T05:00:00+01:00;NE;FI;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Physical Flow;exit;;0.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;FI;-----------;Transmission;Russia;Nomination/Renomination;entry;Gazprom;64602080.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;FI;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Nomination/Renomination;entry;;528460696.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;FI;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Nomination/Renomination;exit;;1451000.0
6;2021-01-02T05:00:00+01:00;2021-01-03T05:00:00+01:00;NE;FI;-----------;Transmission;Russia;Physical Flow;entry;Gazprom;60337948.0
7;2021-01-02T05:00:00+01:00;2021-01-03T05:00:00+01:00;NE;FI;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Physical Flow;entry;;31934421.0
8;2021-01-02T05:00:00+01:00;2021-01-03T05:00:00+01:00;NE;FI;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Physical Flow;exit;;0.0
9;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;FI;-----------;Transmission;Russia;Nomination/Renomination;entry;Gazprom;65237080.0
10;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;FI;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Nomination/Renomination;entry;;624704200.0
11;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;FI;EE-LV------;TransmissionEE-LV------;Joint Bal Zone EE/LV;Nomination/Renomination;exit;;1451000.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Distribution;Distribution;Allocation;exit;;488071481.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Distribution;Distribution;Physical Flow;exit;;618857986.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Final Consumers;Final Consumers;Allocation;exit;;3393369284.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;1907366793.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;1480982645.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;355648997.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Allocation;exit;;0.0
7;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;355648997.0
8;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;exit;;0.0
9;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;375213780.0
10;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Physical Flow;exit;;0.0
11;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Allocation;entry;;771774359.0
12;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Allocation;exit;;134799380.0
13;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Nomination/Renomination;entry;;2763771980.0
14;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Nomination/Renomination;exit;;132570940.0
15;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Physical Flow;entry;;805664351.0
16;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Physical Flow;exit;;106237043.0
17;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Allocation;entry;;145732285.0
18;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Allocation;exit;;0.0
19;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Nomination/Renomination;entry;;145732285.0
20;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Nomination/Renomination;exit;;0.0
21;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Physical Flow;entry;;111799796.0
22;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Allocation;entry;;216567562.0
23;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Allocation;exit;;9499092.0
24;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Nomination/Renomination;entry;;216567562.0
25;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Nomination/Renomination;exit;;9499092.0
26;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Physical Flow;entry;;199470528.0
27;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Allocation;entry;;0.0
28;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Allocation;exit;;14017152.0
29;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;entry;;0.0
30;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;exit;;14017152.0
31;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Physical Flow;entry;;0.0
32;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Allocation;entry;;246233390.0
33;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Allocation;exit;;0.0
34;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Nomination/Renomination;entry;;246233390.0
35;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Nomination/Renomination;exit;;0.0
36;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Physical Flow;entry;;256503693.0
37;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Allocation;entry;;264000.0
38;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Allocation;exit;;145406072.0
39;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Nomination/Renomination;entry;;264000.0
40;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Nomination/Renomination;exit;;145429932.0
41;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Physical Flow;entry;;0.0
42;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Physical Flow;exit;;147358241.0
43;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Distribution;Distribution;Allocation;exit;;568285206.0
44;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Distribution;Distribution;Physical Flow;exit;;719081226.0
45;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Final Consumers;Final Consumers;Allocation;exit;;3564531921.0
46;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;2035061375.0
47;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;1530457146.0
48;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;339568986.0
49;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Allocation;exit;;0.0
50;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;339568986.0
51;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;exit;;0.0
52;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;348709170.0
53;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;LNG Terminals;LNG Terminals;Physical Flow;exit;;0.0
54;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Allocation;entry;;946935191.0
55;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Allocation;exit;;61578515.0
56;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Nomination/Renomination;entry;;3137481213.0
57;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Nomination/Renomination;exit;;58736016.0
58;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Physical Flow;entry;;861798494.0
59;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;-----------;Storage;Storage;Physical Flow;exit;;15186268.0
60;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Allocation;entry;;77732312.0
61;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Allocation;exit;;0.0
62;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Nomination/Renomination;entry;;77732312.0
63;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Nomination/Renomination;exit;;0.0
64;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;Physical Flow;entry;;78228949.0
65;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Allocation;entry;;108493958.0
66;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Allocation;exit;;8269472.0
67;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Nomination/Renomination;entry;;108493958.0
68;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Nomination/Renomination;exit;;8269472.0
69;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;BE-LUX------;TransmissionBE-LUX------;BeLux;Physical Flow;entry;;89677169.0
70;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Allocation;entry;;0.0
71;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Allocation;exit;;14017152.0
72;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;entry;;0.0
73;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;exit;;14017152.0
74;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;CH---------;TransmissionCH---------;Switzerland;Physical Flow;exit;;24.0
75;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Allocation;entry;;246524192.0
76;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Allocation;exit;;0.0
77;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Nomination/Renomination;entry;;246524192.0
78;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Nomination/Renomination;exit;;0.0
79;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;DE-NCG-----;TransmissionDE-NCG-----;NCG;Physical Flow;entry;;232233751.0
80;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Allocation;entry;;264000.0
81;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Allocation;exit;;145411051.0
82;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Nomination/Renomination;entry;;264000.0
83;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Nomination/Renomination;exit;;145429932.0
84;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Physical Flow;entry;;575.0
85;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;FR;ES---------;TransmissionES---------;Spain;Physical Flow;exit;;141464407.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;Distribution;Distribution;Allocation;exit;;43378589.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;Distribution;Distribution;Nomination/Renomination;exit;;48879340.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;Distribution;Distribution;Physical Flow;exit;;43378589.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;Final Consumers;Final Consumers;Allocation;exit;;150634395.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;144274115.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;139167946.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;92729828.0
7;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;92608899.0
8;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;92729827.0
9;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Allocation;entry;;93964264.0
10;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Allocation;exit;;7420000.0
11;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Nomination/Renomination;entry;;93964264.0
12;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Nomination/Renomination;exit;;7420000.0
13;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Physical Flow;entry;;86638271.0
14;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Physical Flow;exit;;0.0
15;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;Distribution;Distribution;Allocation;exit;;49122971.0
16;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;Distribution;Distribution;Nomination/Renomination;exit;;51507392.0
17;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;Distribution;Distribution;Physical Flow;exit;;49122971.0
18;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;Final Consumers;Final Consumers;Allocation;exit;;152885966.0
19;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;Final Consumers;Final Consumers;Nomination/Renomination;exit;;159493822.0
20;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;142537516.0
21;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;106400455.0
22;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;106147414.0
23;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;106400455.0
24;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Allocation;entry;;101168936.0
25;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Allocation;exit;;7000000.0
26;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Nomination/Renomination;entry;;101168936.0
27;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Nomination/Renomination;exit;;7000000.0
28;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Physical Flow;entry;;94326174.0
29;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;SE;GR;BG-GTNTT---;TransmissionBG-GTNTT---;GTNTT-BG;Physical Flow;exit;;0.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Distribution;Distribution;Allocation;exit;;423538054.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Distribution;Distribution;Nomination/Renomination;exit;;421560189.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Distribution;Distribution;Physical Flow;exit;;423537285.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Production;Production;Allocation;entry;;58651681.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Production;Production;Allocation;exit;;17637151.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Production;Production;Nomination/Renomination;entry;;57318110.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Production;Production;Nomination/Renomination;exit;;17980036.0
7;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Production;Production;Physical Flow;entry;;57958015.0
8;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Production;Production;Physical Flow;exit;;17637151.0
9;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Allocation;entry;;287933888.0
10;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Allocation;exit;;312000.0
11;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Nomination/Renomination;entry;;290845888.0
12;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Nomination/Renomination;exit;;312000.0
13;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Physical Flow;entry;;278336670.0
14;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Physical Flow;exit;;4950.0
15;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;AT---------;TransmissionAT---------;Austria;Allocation;entry;;25195648.0
16;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;AT---------;TransmissionAT---------;Austria;Nomination/Renomination;entry;;25195648.0
17;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;AT---------;TransmissionAT---------;Austria;Physical Flow;entry;;25184711.0
18;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;AT---------;TransmissionAT---------;Austria;Physical Flow;exit;;0.0
19;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;HR---------;TransmissionHR---------;Croatia;Allocation;exit;;10200000.0
20;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;HR---------;TransmissionHR---------;Croatia;Nomination/Renomination;exit;;10200000.0
21;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;HR---------;TransmissionHR---------;Croatia;Physical Flow;entry;;0.0
22;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;HR---------;TransmissionHR---------;Croatia;Physical Flow;exit;;10203000.0
23;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;RO---------;TransmissionRO---------;RO_NTS;Allocation;exit;;1848000.0
24;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;RO---------;TransmissionRO---------;RO_NTS;Nomination/Renomination;exit;;1848000.0
25;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;RO---------;TransmissionRO---------;RO_NTS;Physical Flow;entry;;0.0
26;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;RO---------;TransmissionRO---------;RO_NTS;Physical Flow;exit;;0.0
27;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;SK---------;TransmissionSK---------;Slovakia;Allocation;entry;;480000.0
28;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;SK---------;TransmissionSK---------;Slovakia;Nomination/Renomination;entry;;480000.0
29;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;SK---------;TransmissionSK---------;Slovakia;Physical Flow;entry;;0.0
30;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;CE;HU;SK---------;TransmissionSK---------;Slovakia;Physical Flow;exit;;0.0
31;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Distribution;Distribution;Allocation;exit;;423516428.0
32;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Distribution;Distribution;Nomination/Renomination;exit;;414211357.0
33;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Distribution;Distribution;Physical Flow;exit;;423515727.0
34;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Production;Production;Allocation;entry;;58048033.0
35;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Production;Production;Allocation;exit;;17162040.0
36;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Production;Production;Nomination/Renomination;entry;;57992202.0
37;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Production;Production;Nomination/Renomination;exit;;17553640.0
38;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Production;Production;Physical Flow;entry;;57336107.0
39;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Production;Production;Physical Flow;exit;;17162040.0
40;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Allocation;entry;;292257707.0
41;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Allocation;exit;;552000.0
42;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;CE;HU;-----------;Storage;Storage;Nomination/Renomination;entry;;291108245.0
