;capacity_booking_status;capacity_commercial_type;capacity_type;data_set;direction_key;flow_status;general_remarks;id;indicator;interruption_type;is_cam_relevant;is_n_a;is_unlimited;item_remarks;last_update_date_time;operator_key;operator_label;original_period_from;period_from;period_to;period_type;point_key;point_label;restoration_information;tso_eic_code;tso_item_identifier;unit;value
771;;N/A;Firm;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
772;;Booked;Firm;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
773;;Booked;Firm;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
774;;N/A;Firm;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
775;;N/A;Firm;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
776;;Booked;Interruptible;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
777;;Booked;Interruptible;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
778;;N/A;Interruptible;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
779;;N/A;Interruptible;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
780;;Booked;Interruptible;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
781;;Booked;Interruptible;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
782;;N/A;Interruptible;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
783;;N/A;Interruptible;5;entry;;;52017-03-04 05:00:00 +00:002018-04-04 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2018-04-04T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
784;;Booked;Firm;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
785;;Booked;Firm;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
786;;N/A;Firm;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
787;;N/A;Firm;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
788;;Booked;Firm;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
789;;Booked;Firm;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
790;;N/A;Firm;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
791;;N/A;Firm;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
792;;Booked;Interruptible;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
793;;Booked;Interruptible;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
794;;N/A;Interruptible;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
795;;N/A;Interruptible;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
796;;Booked;Interruptible;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
797;;Booked;Interruptible;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
798;;N/A;Interruptible;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
799;;N/A;Interruptible;5;exit;;;52017-03-04 05:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519exitPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-03-04T06:00:00+01:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
800;;Booked;Firm;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
801;;Booked;Firm;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
802;;N/A;Firm;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
803;;N/A;Firm;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
804;;Booked;Firm;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
805;;Booked;Firm;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
806;;N/A;Firm;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
807;;N/A;Firm;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
808;;Booked;Interruptible;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
809;;Booked;Interruptible;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
810;;N/A;Interruptible;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
811;;N/A;Interruptible;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:40:26+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
812;;Booked;Interruptible;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
813;;Booked;Interruptible;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
814;;N/A;Interruptible;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
815;;N/A;Interruptible;5;entry;;;52017-04-05 04:00:00 +00:002018-05-15 04:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-06-19T16:54:19+02:00;BE-TSO-0001;Fluxys Belgium;;2017-04-05T06:00:00+02:00;2018-05-15T06:00:00+02:00;;ITP-00519;Dunkerque DKB (BE);;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
816;;Booked;Firm;5;entry;;;52017-05-16 04:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-05-16T06:00:00+02:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
817;;Booked;Firm;5;entry;;;52017-05-16 04:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-05-16T06:00:00+02:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;
818;;N/A;Firm;5;entry;;;52017-05-16 04:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-05-16T06:00:00+02:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
819;;N/A;Firm;5;entry;;;52017-05-16 04:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-05-16T06:00:00+02:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/d;0.0
820;;Booked;Firm;5;entry;;;52017-05-16 04:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-05-16T06:00:00+02:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
821;;Booked;Firm;5;entry;;;52017-05-16 04:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-05-16T06:00:00+02:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;
822;;N/A;Firm;5;entry;;;52017-05-16 04:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-05-16T06:00:00+02:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
823;;N/A;Firm;5;entry;;;52017-05-16 04:00:00 +00:002019-01-01 05:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00519entryUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-06-19T16:37:09+02:00;BE-TSO-0001;Fluxys Belgium;;2017-05-16T06:00:00+02:00;2019-01-01T06:00:00+01:00;;ITP-00519;Dunkerque DKB (BE);No unplanned interruption;21X-BE-A-A0A0A-Y;22Z20150428----L;kWh/h;0.0
